x_vel_set y_vel_set angular_vel_set motor_state_0 motor_state_1 motor_state_2 motor_state_3 motor_state_4 motor_state_5 motor_state_6 motor_state_7 motor_state_8 motor_state_9 motor_state_10 motor_state_11 ground_colision_0 ground_colision_1 ground_colision_2 ground_colision_3 orientation_quaternion_x orientation_quaternion_y orientation_quaternion_z orientation_quaternion_w angular_vel_x angular_vel_y angular_vel_z linear_acceleration_x linear_acceleration_y linear_acceleration_z linear_velocity_x linear_velocity_y linear_velocity_z action_0 action_1 action_2 action_3 action_4 action_5 action_6 action_7 action_8 action_9 action_10 action_11
0.013000 0.009000 0.000000 -0.201407 0.355132 -0.401846 0.428643 1.342163 -1.017996 -0.789314 0.691527 -0.374911 -0.169425 0.372852 -0.438795 1 0 1 1 -0.036770 0.004031 0.141090 0.989305 -0.140544 -0.077233 -0.032954 0.256659 -0.074177 0.258679 0.021276 -0.000893 0.000000 -13.975464 18.394054 -22.875274 21.046957 76.350928 -54.466221 -40.189122 18.443442 -22.528187 -7.929302 18.435654 -22.585426
0.013000 0.009000 0.000000 -0.250385 0.352756 -0.339683 0.424057 1.342432 -0.915300 -0.767582 0.685838 -0.426722 -0.133639 0.358253 -0.348003 1 0 1 1 -0.038469 0.004212 0.141321 0.989207 -0.122617 -0.021216 -0.024268 0.268507 -0.037549 0.197639 0.038403 -0.008181 0.000000 -14.285297 18.394007 -22.875588 19.061992 76.936292 -54.676249 -39.883718 18.442296 -22.536680 -8.235331 18.436732 -22.577565
0.013000 0.009000 0.000000 -0.132115 0.398510 -0.425195 0.314762 1.323480 -0.921400 -0.674217 0.684721 -0.446336 -0.125722 0.339794 -0.404475 1 0 1 1 -0.040093 0.004394 0.141965 0.989050 -0.109430 0.032992 0.057074 -0.447654 0.125500 -0.301873 0.029954 0.008916 0.000000 -14.595134 18.393976 -22.875797 17.064166 77.289879 -54.802190 -39.578207 18.441160 -22.545068 -8.541258 18.437822 -22.569599
0.013000 0.009000 0.000000 -0.218594 0.422044 -0.411024 0.337962 1.335408 -0.902270 -0.698406 0.649981 -0.398449 -0.160306 0.392293 -0.395036 1 0 1 1 -0.042798 0.004675 0.141773 0.988962 -0.140334 -0.058572 -0.092284 0.415032 -0.132657 0.257839 0.013589 0.010419 0.000000 -14.904972 18.393960 -22.875901 15.059892 77.408136 -54.844156 -39.272590 18.440036 -22.553350 -8.847084 18.438923 -22.561527
0.013000 0.009000 0.000000 -0.118157 0.321788 -0.420758 0.304283 1.346466 -0.978045 -0.680046 0.708439 -0.419934 -0.148129 0.342759 -0.390238 1 0 1 1 -0.044640 0.004578 0.141805 0.988877 -0.092435 0.016846 -0.017255 0.366272 -0.065969 0.188993 0.013589 0.010419 0.000000 -15.214812 18.393960 -22.875901 13.055618 77.289879 -54.802190 -38.966868 18.438923 -22.561527 -9.152806 18.440036 -22.553350
0.013000 0.009000 0.000000 -0.238533 0.334551 -0.413203 0.298533 1.386794 -1.016620 -0.676589 0.710803 -0.416383 -0.117325 0.343640 -0.365343 1 0 1 1 -0.046467 0.004674 0.142210 0.988734 -0.127992 -0.089437 0.020471 -0.168768 -0.117180 -0.274428 0.034565 0.009958 0.000000 -15.524650 18.393976 -22.875797 11.057792 76.936292 -54.676249 -38.661042 18.437822 -22.569599 -9.458423 18.441160 -22.545068
0.013000 0.009000 0.000000 -0.265803 0.363940 -0.424027 0.223735 1.333536 -0.926098 -0.700433 0.788737 -0.409388 -0.164067 0.323006 -0.389890 1 0 1 1 -0.050661 0.005386 0.140752 0.988733 -0.125665 -0.026094 0.027017 0.123995 -0.077166 -0.059953 0.032920 0.004028 0.000000 -15.834487 18.394007 -22.875588 9.072827 76.350928 -54.466221 -38.355114 18.436732 -22.577565 -9.763934 18.442296 -22.536680
0.013000 0.009000 0.000000 -0.277490 0.336564 -0.437281 0.190347 1.308993 -0.965140 -0.689403 0.749867 -0.316601 -0.190030 0.386497 -0.459901 1 0 1 1 -0.051719 0.005278 0.142142 0.988480 -0.145465 -0.014508 0.099765 -0.448726 0.105933 -0.117638 0.002328 0.005619 0.000000 -16.144320 18.394054 -22.875274 7.107064 75.539687 -54.171974 -38.049086 18.435654 -22.585426 -10.069338 18.443442 -22.528187
0.013000 0.009000 0.000000 -0.235225 0.448206 -0.420165 0.145916 1.317289 -0.960202 -0.677534 0.718754 -0.424736 -0.206826 0.324469 -0.395341 1 0 1 1 -0.055473 0.005841 0.142024 0.988290 -0.218924 -0.018581 -0.066627 0.292222 -0.036124 -0.025063 0.016916 0.010679 0.000000 -16.454149 18.394117 -22.874856 5.166741 74.510776 -53.793437 -37.742957 18.434588 -22.593181 -10.374633 18.444600 -22.519588
0.013000 0.009000 0.000000 -0.321725 0.393055 -0.410411 0.142238 1.303225 -1.001981 -0.676256 0.752809 -0.380760 -0.208344 0.321037 -0.384707 1 0 1 1 -0.058054 0.006155 0.142091 0.988131 -0.186946 -0.011502 -0.052866 0.373269 -0.005757 -0.056441 0.007671 0.022426 0.000000 -16.763971 18.394195 -22.874333 3.257953 73.274639 -53.330693 -37.436730 18.433534 -22.600831 -10.679818 18.445769 -22.510884
0.013000 0.009000 0.000000 -0.287190 0.425569 -0.428225 0.118894 1.239311 -0.953901 -0.680515 0.782477 -0.359185 -0.230752 0.327264 -0.351577 1 0 1 1 -0.062264 0.006567 0.142119 0.987868 -0.136031 -0.006792 0.351628 0.011433 -0.415079 0.021265 0.010370 0.000663 0.000000 -17.073786 18.394289 -22.873706 1.386630 71.843842 -52.784094 -37.130406 18.432492 -22.608376 -10.984892 18.446949 -22.502075
0.013000 0.009000 0.000000 -0.264511 0.450065 -0.399349 0.049123 1.328640 -0.984423 -0.625721 0.836878 -0.424843 -0.229054 0.407864 -0.325631 1 0 1 1 -0.065392 0.006913 0.141971 0.987684 -0.281750 -0.050347 -0.051067 0.277887 -0.038784 -0.186851 0.023991 0.012883 0.000000 -17.383591 18.394399 -22.872974 -0.441503 70.232908 -52.154381 -36.823986 18.431462 -22.615816 -11.289854 18.448140 -22.493159
0.013000 0.009000 0.000000 -0.303475 0.393181 -0.479982 0.039957 1.263227 -0.912327 -0.653437 0.868327 -0.431497 -0.232333 0.329614 -0.374181 1 0 1 1 -0.068807 0.007088 0.142509 0.987374 -0.150595 -0.087472 0.039555 -0.408156 0.061459 0.065505 0.020192 0.012454 0.000000 -17.693387 18.394524 -22.872138 -2.220951 68.458089 -51.442785 -36.517472 18.430445 -22.623150 -11.594703 18.449342 -22.484139
0.013000 0.009000 0.000000 -0.261135 0.431890 -0.466217 -0.033053 1.157941 -0.982668 -0.648901 0.953102 -0.464714 -0.216449 0.362669 -0.418002 1 0 1 1 -0.074706 0.007878 0.142116 0.986995 -0.225476 0.001083 -0.088331 0.228127 0.071786 -0.235446 0.036861 -0.002824 0.000000 -18.003171 18.394665 -22.871197 -3.946474 66.537087 -50.651137 -36.210864 18.429440 -22.630379 -11.899436 18.450554 -22.475012
0.013000 0.009000 0.000000 -0.304991 0.371531 -0.404896 -0.031351 1.109237 -0.882415 -0.643298 0.927322 -0.414724 -0.214173 0.326313 -0.351232 1 0 1 1 -0.079030 0.008186 0.142374 0.986619 -0.240414 -0.062331 -0.003851 0.135808 0.134910 -0.231058 0.020722 0.016982 0.000000 -18.312942 18.394821 -22.870151 -5.613112 64.488727 -49.781940 -35.904164 18.428447 -22.637503 -12.204054 18.451776 -22.465780
0.013000 0.009000 0.000000 -0.240741 0.397960 -0.406743 -0.136030 1.149312 -0.956536 -0.596989 0.933939 -0.383697 -0.266210 0.345932 -0.402648 1 1 1 1 -0.077584 0.008154 0.145767 0.986238 0.192577 0.191747 0.072916 -0.926837 0.223315 0.693030 -0.027422 0.021636 0.000000 -18.622698 18.394993 -22.869001 -7.216213 62.332592 -48.838430 -35.597373 18.427467 -22.644522 -12.508554 18.453009 -22.456442
0.013000 0.009000 0.000000 -0.353089 0.331268 -0.415665 -0.016369 1.099144 -0.949981 -0.660129 0.841690 -0.338505 -0.211187 0.405824 -0.383579 1 0 1 1 -0.076221 0.008867 0.145583 0.986366 -0.013897 0.052874 -0.029068 0.082108 0.330943 -0.931357 -0.027422 0.021636 0.000000 -18.932439 18.395181 -22.867747 -8.751446 60.088649 -47.824610 -35.290493 18.426499 -22.651436 -12.812935 18.454252 -22.446999
0.013000 0.009000 0.000000 -0.311566 0.368275 -0.382597 -0.056627 1.042276 -0.865823 -0.694785 0.852001 -0.377597 -0.217377 0.262003 -0.413212 1 1 1 1 -0.072455 0.009268 0.146672 0.986485 0.000608 0.033320 0.088544 -0.027859 0.108418 -0.254600 -0.006390 0.022820 0.000000 -19.242162 18.395384 -22.866387 -10.214826 57.776881 -46.745258 -34.983524 18.425544 -22.658244 -13.117197 18.455505 -22.437450
0.013000 0.009000 0.000000 -0.374634 0.399947 -0.440924 -0.141618 1.072272 -0.837987 -0.615740 0.827546 -0.397488 -0.227823 0.333733 -0.317448 1 1 1 1 -0.068843 0.009320 0.148511 0.986468 0.064238 0.108623 -0.116009 0.170835 0.169303 -0.834537 0.001388 0.027801 0.000000 -19.551867 18.395603 -22.864924 -11.602729 55.416945 -45.605918 -34.676469 18.424602 -22.664947 -13.421338 18.456768 -22.427795
0.013000 0.009000 0.000000 -0.353889 0.418423 -0.374205 -0.145211 0.988843 -0.836091 -0.606727 0.837964 -0.412450 -0.250054 0.331940 -0.443436 1 1 1 1 -0.066320 0.009122 0.149489 0.986495 0.177599 0.155983 0.027281 -0.236095 -0.105800 1.334052 -0.003618 0.009326 0.000000 -19.861552 18.395837 -22.863355 -12.911909 53.027872 -44.412870 -34.369328 18.423673 -22.671545 -13.725357 18.458041 -22.418035
0.013000 0.009000 0.000000 -0.318465 0.313405 -0.377265 -0.177096 0.963360 -0.819401 -0.578190 0.815518 -0.352952 -0.217659 0.353641 -0.369063 1 1 1 1 -0.062572 0.008868 0.151449 0.986443 0.209346 0.191024 -0.020729 -0.497022 -0.006831 1.002637 -0.002130 0.027832 0.000000 -20.171216 18.396087 -22.861682 -14.139510 50.627823 -43.173084 -34.062103 18.422756 -22.678039 -14.029252 18.459324 -22.408169
0.013000 0.009000 0.000000 -0.354647 0.431742 -0.386056 -0.174393 0.964262 -0.828717 -0.632639 0.740806 -0.352355 -0.195123 0.405398 -0.342971 1 1 1 1 -0.057295 0.009034 0.152719 0.986566 0.010684 0.011750 -0.108184 0.236481 0.124537 -0.976548 0.002348 0.005007 0.000000 -20.480857 18.396352 -22.859905 -15.283085 48.233916 -41.894164 -33.754795 18.421853 -22.684426 -14.333023 18.460616 -22.398197
0.013000 0.009000 0.000000 -0.370935 0.445400 -0.377198 -0.156527 0.843659 -0.754421 -0.656514 0.747664 -0.414389 -0.220709 0.359895 -0.316275 1 1 1 1 -0.054636 0.008268 0.153838 0.986550 0.092790 0.065762 0.103044 -0.198445 0.097955 1.053329 0.010668 0.012763 0.000000 -20.790475 18.396632 -22.858023 -16.340606 45.862102 -40.584284 -33.447405 18.420963 -22.690709 -14.636667 18.461918 -22.388119
0.013000 0.009000 0.000000 -0.395591 0.401019 -0.400267 -0.195781 0.847116 -0.768195 -0.631653 0.744066 -0.344850 -0.264717 0.361966 -0.371438 1 1 1 1 -0.050729 0.007747 0.155607 0.986485 0.162493 0.140552 0.062542 -0.321418 -0.103547 1.010660 0.013283 0.018211 0.000000 -21.100067 18.396929 -22.856036 -17.310477 43.527106 -39.252119 -33.139935 18.420086 -22.696887 -14.940185 18.463229 -22.377935
0.013000 0.009000 0.000000 -0.360928 0.362200 -0.349133 -0.205333 0.764046 -0.743903 -0.671293 0.732759 -0.388440 -0.249073 0.342796 -0.410904 1 1 1 1 -0.046675 0.007483 0.156935 0.986477 0.237626 0.102778 0.000779 -0.105398 -0.080990 0.817420 -0.024008 0.006790 0.000000 -21.409632 18.397240 -22.853945 -18.191550 41.242424 -37.906772 -32.832386 18.419223 -22.702960 -15.243574 18.464550 -22.367646
0.013000 0.009000 0.000000 -0.435310 0.432387 -0.363158 -0.190297 0.796178 -0.695695 -0.561722 0.683564 -0.361507 -0.253828 0.275535 -0.401820 1 1 1 1 -0.040874 0.007258 0.158400 0.986502 0.034789 0.134389 -0.037742 0.189272 0.075038 -0.727255 -0.015018 0.010328 0.000000 -21.719169 18.397567 -22.851749 -18.983139 39.020354 -36.557694 -32.524759 18.418373 -22.708928 -15.546834 18.465879 -22.357251
0.013000 0.009000 0.000000 -0.457977 0.449069 -0.316231 -0.280495 0.734497 -0.695912 -0.626177 0.586351 -0.301243 -0.280079 0.347593 -0.310115 1 0 1 1 -0.035804 0.007276 0.159644 0.986498 0.031412 0.050082 0.018011 0.117380 -0.087814 -0.818276 -0.000534 0.012507 0.000000 -22.028677 18.397909 -22.849449 -19.685029 36.872057 -35.214609 -32.217056 18.417536 -22.714791 -15.849963 18.467218 -22.346749
0.013000 0.009000 0.000000 -0.400698 0.389025 -0.304697 -0.263323 0.736394 -0.722299 -0.543422 0.633997 -0.334128 -0.208555 0.371706 -0.374267 1 1 1 1 -0.033851 0.006221 0.160984 0.986357 0.200171 0.018247 -0.009413 -0.038220 -0.234012 1.186633 -0.002407 -0.005992 0.000000 -22.338154 18.398266 -22.847044 -20.297500 34.807645 -33.887436 -31.909277 18.416713 -22.720549 -16.152960 18.468565 -22.336142
0.013000 0.009000 0.000000 -0.367157 0.399058 -0.334379 -0.364927 0.675385 -0.618013 -0.675655 0.532258 -0.368201 -0.208504 0.368657 -0.346357 1 1 1 1 -0.028416 0.005759 0.162072 0.986353 0.055900 0.117714 -0.078707 0.004414 0.153687 -0.836672 0.016291 -0.015929 0.000000 -22.647599 18.398639 -22.844534 -20.821338 32.836272 -32.586202 -31.601425 18.415904 -22.726201 -16.455824 18.469922 -22.325429
0.013000 0.009000 0.000000 -0.372680 0.349033 -0.356186 -0.218735 0.641957 -0.576564 -0.669213 0.599825 -0.364868 -0.251455 0.382984 -0.361866 1 1 1 1 -0.024477 0.005221 0.163024 0.986305 0.019485 0.099768 0.025063 0.086366 0.075056 -0.806172 0.002012 -0.016622 0.000000 -22.957010 18.399027 -22.841920 -21.257854 30.966230 -31.320956 -31.293500 18.415108 -22.731749 -16.758554 18.471286 -22.314610
0.013000 0.009000 0.000000 -0.456415 0.410248 -0.307790 -0.305543 0.521341 -0.546333 -0.648756 0.528171 -0.281794 -0.258275 0.399639 -0.401139 1 1 1 1 -0.020689 0.004645 0.164005 0.986232 0.048755 0.070373 -0.051720 0.029931 -0.043062 -0.400125 -0.000631 -0.016214 0.000000 -23.266387 18.399431 -22.839201 -21.608906 29.205038 -30.101684 -30.985505 18.414326 -22.737192 -17.061149 18.472659 -22.303684
0.013000 0.009000 0.000000 -0.364815 0.438714 -0.353691 -0.263336 0.552948 -0.562154 -0.595406 0.458857 -0.283107 -0.239467 0.364027 -0.367257 1 1 1 1 -0.017169 0.004047 0.164771 0.986174 0.106341 0.049128 -0.026377 0.015287 0.043966 -0.721749 0.006081 -0.003470 0.000000 -23.575727 18.399849 -22.836377 -21.876917 27.559525 -28.938213 -30.677439 18.413557 -22.742530 -17.363606 18.474041 -22.292653
0.013000 0.009000 0.000000 -0.494412 0.388783 -0.373420 -0.264478 0.567876 -0.525064 -0.587459 0.487045 -0.371786 -0.198753 0.395971 -0.294120 1 1 1 1 -0.014825 0.003409 0.165849 0.986034 0.106970 0.036052 0.069445 -0.064392 -0.094129 1.031563 0.030360 -0.000977 0.000000 -23.885029 18.400282 -22.833449 -22.064901 26.035896 -27.840109 -30.369305 18.412803 -22.747764 -17.665926 18.475431 -22.281516
0.013000 0.009000 0.000000 -0.463634 0.437295 -0.383124 -0.312716 0.495600 -0.451106 -0.601337 0.428839 -0.363034 -0.246300 0.389971 -0.370106 1 1 1 1 -0.010399 0.002786 0.167248 0.985856 0.219157 0.020681 0.224478 -0.051543 0.133644 -0.361573 0.001316 -0.042791 0.000000 -24.194293 18.400731 -22.830416 -22.176487 24.639789 -26.816580 -30.061104 18.412063 -22.752892 -17.968107 18.476829 -22.270272
0.013000 0.009000 0.000000 -0.530920 0.401049 -0.372569 -0.265314 0.512289 -0.468260 -0.604723 0.458716 -0.356489 -0.222148 0.415183 -0.297775 1 1 1 1 -0.007265 0.002366 0.168265 0.985712 0.042045 0.129968 -0.040099 0.051503 0.022302 -0.704133 0.006370 -0.004833 0.000000 -24.503516 18.401195 -22.827278 -22.215942 23.376309 -25.876366 -29.752836 18.411336 -22.757915 -18.270148 18.478234 -22.258923
0.013000 0.009000 0.000000 -0.433420 0.380353 -0.342658 -0.278147 0.397465 -0.452463 -0.649782 0.449026 -0.313855 -0.268190 0.406100 -0.298073 1 1 1 1 -0.005215 0.001896 0.169545 0.985507 0.149754 0.042852 -0.030263 0.192929 -0.113093 0.786032 0.012598 -0.029970 0.000000 -24.812698 18.401674 -22.824036 -22.188205 22.250056 -25.027633 -29.444505 18.410624 -22.762834 -18.572047 18.479648 -22.247467
0.013000 0.009000 0.000000 -0.452824 0.439353 -0.379123 -0.303558 0.362198 -0.495435 -0.587032 0.378103 -0.356041 -0.242627 0.410615 -0.370251 1 1 1 1 -0.002167 0.001278 0.170607 0.985336 -0.029106 0.032420 0.009804 -0.155518 -0.004775 -0.663034 0.011717 -0.010565 0.000000 -25.121837 18.402167 -22.820689 -22.098908 21.265135 -24.277859 -29.136110 18.409926 -22.767647 -18.873804 18.481069 -22.235905
0.013000 0.009000 0.000000 -0.407582 0.397123 -0.380221 -0.322455 0.400274 -0.398089 -0.584349 0.391811 -0.334960 -0.312751 0.398685 -0.380852 1 1 1 1 -0.001271 0.000194 0.171677 0.985152 -0.044060 -0.002242 0.064904 -0.297190 -0.102415 -0.432554 -0.002594 -0.013242 0.000000 -25.430931 18.402676 -22.817237 -21.954413 20.425155 -23.633734 -28.827653 18.409242 -22.772356 -19.175417 18.482497 -22.224237
0.013000 0.009000 0.000000 -0.477781 0.437711 -0.370657 -0.292170 0.418465 -0.415412 -0.602386 0.418093 -0.397784 -0.260822 0.396914 -0.377015 1 1 1 1 -0.000529 -0.001091 0.173007 0.984920 0.001478 0.003889 0.043203 0.088902 0.118419 0.273914 -0.002250 -0.019830 0.000000 -25.739979 18.403199 -22.813681 -21.761836 19.733224 -23.101049 -28.519136 18.408573 -22.776960 -19.476885 18.483933 -22.212462
0.013000 0.009000 0.000000 -0.465400 0.327742 -0.375820 -0.225887 0.400875 -0.404281 -0.612712 0.436613 -0.308023 -0.227465 0.400604 -0.342896 1 1 1 1 0.000019 -0.002148 0.173829 0.984773 0.050413 -0.034063 -0.027912 0.083731 0.166845 -0.326250 -0.002070 -0.009919 0.000000 -26.048981 18.403738 -22.810020 -21.529084 19.191934 -22.684608 -28.210560 18.407917 -22.781459 -19.778207 18.485377 -22.200582
0.013000 0.009000 0.000000 -0.548621 0.355245 -0.358878 -0.322536 0.345241 -0.390946 -0.600228 0.408104 -0.377447 -0.302695 0.373950 -0.405889 1 1 1 1 0.000453 -0.003788 0.173960 0.984745 0.005314 -0.048211 -0.018175 0.045537 0.246227 -0.351450 0.017916 0.018209 0.000000 -26.357934 18.404291 -22.806254 -21.264880 18.803343 -22.388143 -27.901926 18.407277 -22.785854 -20.079382 18.486827 -22.188595
0.013000 0.009000 0.000000 -0.459175 0.428575 -0.388400 -0.348139 0.387930 -0.432604 -0.630146 0.392005 -0.379248 -0.360321 0.395639 -0.348668 1 1 1 1 0.000974 -0.004809 0.174094 0.984717 -0.020596 -0.004810 -0.009440 -0.020979 0.030109 -0.333170 0.012004 0.011923 0.000000 -26.666837 18.404859 -22.802384 -20.978797 18.568964 -22.214242 -27.593235 18.406650 -22.790143 -20.380409 18.488284 -22.176501
0.013000 0.009000 0.000000 -0.427523 0.412722 -0.322756 -0.393392 0.297046 -0.335439 -0.551404 0.353816 -0.342827 -0.310308 0.411099 -0.364152 1 1 1 1 0.001276 -0.005535 0.174196 0.984695 -0.042933 -0.043248 -0.011657 0.094456 0.224385 0.001140 0.029075 0.010456 0.000000 -26.975689 18.405441 -22.798408 -20.681286 18.489748 -22.164302 -27.284489 18.406039 -22.794328 -20.681286 18.489748 -22.164302
0.024000 0.013000 -0.010000 -0.468274 0.362897 -0.344103 -0.337597 0.362792 -0.424973 -0.600143 0.336778 -0.359961 -0.300199 0.408226 -0.289002 1 1 1 1 0.000887 -0.007429 0.174776 0.984580 0.032694 0.095637 -0.000542 0.042907 -0.007984 0.024895 -0.006031 -0.000320 0.000000 -26.830122 20.792489 -19.715643 -19.342857 20.786436 -24.349175 -34.385662 19.295966 -20.624229 -17.200144 23.389646 -16.558585
0.024000 0.013000 -0.010000 -0.529380 0.339604 -0.432090 -0.344641 0.412714 -0.390147 -0.542485 0.430681 -0.281237 -0.296918 0.374023 -0.293700 1 1 1 1 0.000887 -0.007429 0.174776 0.984580 -0.004157 -0.024038 -0.014290 -0.017712 -0.062919 -0.061627 0.008143 -0.008557 0.000000 -26.849138 20.712948 -19.818214 -19.387481 20.709880 -24.276346 -34.136730 19.266278 -20.696727 -17.331520 23.232696 -16.749846
0.024000 0.013000 -0.010000 -0.568112 0.384857 -0.407403 -0.346529 0.420473 -0.394897 -0.592409 0.384269 -0.355360 -0.336399 0.470894 -0.265354 1 1 1 1 0.001462 -0.003359 0.179312 0.983785 0.052970 0.102213 0.133648 -0.654405 0.325969 0.886902 -0.034916 0.021922 0.000000 -26.868154 20.633408 -19.920785 -19.432106 20.633323 -24.203517 -33.887799 19.236590 -20.769225 -17.462895 23.075747 -16.941107
0.024000 0.013000 -0.010000 -0.545029 0.354971 -0.336374 -0.335983 0.399408 -0.450534 -0.590077 0.411560 -0.330182 -0.326451 0.452382 -0.296356 1 1 1 1 0.002340 -0.002451 0.179613 0.983732 0.030091 0.113314 0.041689 0.755255 -0.030666 0.277664 -0.031748 0.030304 0.000000 -26.887169 20.553867 -20.023356 -19.476730 20.556767 -24.130688 -33.638867 19.206902 -20.841723 -17.594271 22.918797 -17.132368
0.024000 0.013000 -0.010000 -0.519566 0.430752 -0.320991 -0.330548 0.376707 -0.449425 -0.615055 0.344933 -0.364482 -0.265077 0.365006 -0.313030 1 1 1 1 0.002670 -0.002395 0.179437 0.983763 -0.027130 0.010771 0.011921 0.767041 -0.234332 -0.187329 0.021589 0.007497 0.000000 -26.906185 20.474326 -20.125927 -19.521354 20.480211 -24.057859 -33.389935 19.177214 -20.914220 -17.725646 22.761847 -17.323629
0.024000 0.013000 -0.010000 -0.513102 0.401355 -0.360635 -0.316776 0.404083 -0.411212 -0.622942 0.427362 -0.367787 -0.300351 0.431030 -0.361278 1 1 1 1 0.002760 -0.002532 0.179402 0.983769 0.055978 0.009402 0.006288 0.198284 -0.325131 0.089992 0.033194 -0.003172 0.000000 -26.925201 20.394785 -20.228497 -19.565979 20.403655 -23.985030 -33.141004 19.147527 -20.986718 -17.857022 22.604897 -17.514890
0.024000 0.013000 -0.010000 -0.452091 0.373127 -0.305147 -0.373599 0.361266 -0.432828 -0.548357 0.377573 -0.414491 -0.364563 0.407681 -0.320871 1 1 1 1 0.002721 -0.002654 0.179489 0.983753 -0.036346 -0.022866 0.063098 -0.333817 0.133491 -0.033934 0.017833 0.006257 0.000000 -26.944217 20.315245 -20.331068 -19.610603 20.327098 -23.912201 -32.892072 19.117839 -21.059216 -17.988397 22.447947 -17.706151
0.024000 0.013000 -0.010000 -0.498851 0.435739 -0.405821 -0.338207 0.384201 -0.467982 -0.513654 0.403806 -0.332951 -0.332720 0.377763 -0.321549 1 1 1 1 0.002794 -0.002662 0.179450 0.983760 0.002800 -0.012187 0.049276 -0.211839 0.193246 -0.050409 -0.006183 0.004422 0.000000 -26.963232 20.235704 -20.433639 -19.655228 20.250542 -23.839371 -32.643140 19.088151 -21.131714 -18.119773 22.290997 -17.897412
0.024000 0.013000 -0.010000 -0.494892 0.385007 -0.407155 -0.316966 0.352679 -0.462221 -0.561896 0.356052 -0.406867 -0.283372 0.366088 -0.335464 1 1 1 1 0.003005 -0.002635 0.179386 0.983771 0.041519 0.044023 0.003461 0.074325 0.016249 0.022585 -0.007506 -0.004378 0.000000 -26.982248 20.156163 -20.536210 -19.699852 20.173986 -23.766542 -32.394209 19.058463 -21.204212 -18.251148 22.134047 -18.088673
0.024000 0.013000 -0.010000 -0.499485 0.354657 -0.373132 -0.316951 0.363535 -0.386046 -0.572076 0.434956 -0.377237 -0.338216 0.400077 -0.323836 1 1 1 1 0.003208 -0.002709 0.179291 0.983787 0.062093 -0.062257 -0.011416 -0.089131 -0.064894 -0.093309 -0.005592 -0.003069 0.000000 -27.001264 20.076622 -20.638781 -19.744476 20.097430 -23.693713 -32.145277 19.028775 -21.276709 -18.382524 21.977097 -18.279934
0.024000 0.013000 -0.010000 -0.443898 0.409059 -0.351363 -0.328009 0.434739 -0.449009 -0.555659 0.388862 -0.338976 -0.218297 0.378336 -0.298864 1 1 1 1 0.003249 -0.002922 0.179125 0.983817 -0.028003 0.010634 -0.014884 -0.071030 -0.027647 -0.054072 0.003290 -0.012328 0.000000 -27.020280 19.997082 -20.741351 -19.789101 20.020873 -23.620884 -31.896345 18.999087 -21.349207 -18.513899 21.820147 -18.471195
